Max_length,Year,Lat,Lon,Mean,Standard Dev,Max T
7E+00,2.013E+03,5.2E+01,2.5E-01,2.94178846086775E+02,6.35214890867765E-01,2.951591796875E+02
7E+00,2.013E+03,5.2E+01,5E-01,2.93524248395647E+02,6.44953723608869E-01,2.94472564697266E+02
7E+00,2.013E+03,5.2E+01,7.5E-01,2.93536608014788E+02,8.42555935380094E-01,2.94478698730469E+02
8E+00,2.013E+03,5.2E+01,1E+00,2.92985359191895E+02,8.52179706819211E-01,2.94005187988281E+02
8E+00,2.013E+03,5.2E+01,1.25E+00,2.92528656005859E+02,6.6817011323686E-01,2.93632049560547E+02
6E+00,2.013E+03,5.2E+01,1.5E+00,2.92626698811849E+02,1.24382603014976E+00,2.94651214599609E+02
1.4E+01,2.013E+03,5.175E+01,-1.5E+00,2.93947605678013E+02,1.36331887368027E+00,2.95501403808594E+02
1.4E+01,2.013E+03,5.175E+01,-1.25E+00,2.94017872401646E+02,1.31200315990296E+00,2.95653106689453E+02
1.4E+01,2.013E+03,5.175E+01,-1E+00,2.93996244158064E+02,1.26847094360691E+00,2.95716583251953E+02
1.6E+01,2.013E+03,5.175E+01,-7.5E-01,2.93737705230713E+02,1.39854394966093E+00,2.95793731689453E+02
8E+00,2.013E+03,5.175E+01,-5E-01,2.93191272735596E+02,1.38467268753334E+00,2.95831237792969E+02
8E+00,2.013E+03,5.175E+01,-2.5E-01,2.93323375701904E+02,1.41027578877668E+00,2.95981781005859E+02
8E+00,2.013E+03,5.175E+01,0E+00,2.93467155456543E+02,1.44846213992161E+00,2.96151214599609E+02
7E+00,2.013E+03,5.175E+01,2.5E-01,2.93967808314732E+02,6.44085369933699E-01,2.94802459716797E+02
7E+00,2.013E+03,5.175E+01,5E-01,2.93292563302176E+02,6.5624004848308E-01,2.94158172607422E+02
8E+00,2.013E+03,5.175E+01,7.5E-01,2.92973701477051E+02,8.05389018773591E-01,2.93907073974609E+02
8E+00,2.013E+03,5.175E+01,1E+00,2.92610851287842E+02,6.67393907488324E-01,2.93607635498047E+02
6E+00,2.013E+03,5.175E+01,1.25E+00,2.92694447835286E+02,9.32627348053926E-01,2.94025146484375E+02
6E+00,2.013E+03,5.175E+01,1.5E+00,2.92380198160807E+02,8.5399711167061E-01,2.9359765625E+02
1.4E+01,2.013E+03,5.15E+01,-1.5E+00,2.94145778111049E+02,1.42602593393816E+00,2.95877716064453E+02
1.4E+01,2.013E+03,5.15E+01,-1.25E+00,2.94098059517997E+02,1.3524002762045E+00,2.95845733642578E+02
1.4E+01,2.013E+03,5.15E+01,-1E+00,2.94247702462333E+02,1.36124462707034E+00,2.96052825927734E+02
1.4E+01,2.013E+03,5.15E+01,-7.5E-01,2.94273694719587E+02,1.34929004082327E+00,2.96136260986328E+02
7E+00,2.013E+03,5.15E+01,-5E-01,2.94941419328962E+02,5.65763715758652E-01,2.95678863525391E+02
8E+00,2.013E+03,5.15E+01,-2.5E-01,2.93309558868408E+02,1.48602956478136E+00,2.96146331787109E+02
8E+00,2.013E+03,5.15E+01,0E+00,2.93455741882324E+02,1.51931305303123E+00,2.96300964355469E+02
8E+00,2.013E+03,5.15E+01,2.5E-01,2.9326586151123E+02,1.29127014209463E+00,2.95542907714844E+02
7E+00,2.013E+03,5.15E+01,5E-01,2.9356349836077E+02,1.22053549285839E+00,2.95378601074219E+02
9E+00,2.013E+03,5.15E+01,7.5E-01,2.9283645968967E+02,1.02305511373117E+00,2.94535003662109E+02
8E+00,2.013E+03,5.15E+01,1E+00,2.92623279571533E+02,8.01640793736867E-01,2.93821868896484E+02
6E+00,2.013E+03,5.15E+01,1.25E+00,2.92945505777995E+02,1.28912383882449E+00,2.95085693359375E+02
6E+00,2.013E+03,5.15E+01,1.5E+00,2.92249298095703E+02,1.01705751042609E+00,2.9388720703125E+02
1.4E+01,2.013E+03,5.125E+01,-1.5E+00,2.94042622157506E+02,1.50620196203993E+00,2.95839782714844E+02
1.4E+01,2.013E+03,5.125E+01,-1.25E+00,2.93958177839007E+02,1.44651956918733E+00,2.95777923583984E+02
1.4E+01,2.013E+03,5.125E+01,-1E+00,2.94203962053571E+02,1.48201896111794E+00,2.96076751708984E+02
1.4E+01,2.013E+03,5.125E+01,-7.5E-01,2.94194128853934E+02,1.43699970623608E+00,2.96143005371094E+02
1.4E+01,2.013E+03,5.125E+01,-5E-01,2.94083803449358E+02,1.40994572457256E+00,2.96212677001953E+02
7E+00,2.013E+03,5.125E+01,-2.5E-01,2.94477469308036E+02,7.97037185403808E-01,2.95430023193359E+02
7E+00,2.013E+03,5.125E+01,0E+00,2.94092690604074E+02,9.67894702232887E-01,2.95256927490234E+02
7E+00,2.013E+03,5.125E+01,2.5E-01,2.9365478515625E+02,1.07881171316782E+00,2.94715179443359E+02
7E+00,2.013E+03,5.125E+01,5E-01,2.93484545026507E+02,1.67075616665027E+00,2.96233825683594E+02
8E+00,2.013E+03,5.125E+01,7.5E-01,2.93617919921875E+02,1.65238795177854E+00,2.96398529052734E+02
8E+00,2.013E+03,5.125E+01,1E+00,2.93130020141602E+02,1.41982701646803E+00,2.95397491455078E+02
4E+00,2.013E+03,5.125E+01,1.25E+00,2.93417144775391E+02,9.63633200017949E-01,2.94364532470703E+02
4E+00,2.013E+03,5.125E+01,1.5E+00,2.9189054107666E+02,5.17012048076707E-01,2.92466156005859E+02
1.1E+01,2.013E+03,5.1E+01,-1.5E+00,2.9463696566495E+02,1.00214998488738E+00,2.95648590087891E+02
1.1E+01,2.013E+03,5.1E+01,-1.25E+00,2.94819621693004E+02,1.09627220852352E+00,2.95857604980469E+02
1.2E+01,2.013E+03,5.1E+01,-1E+00,2.94203938802083E+02,1.25193266400349E+00,2.95569763183594E+02
1.2E+01,2.013E+03,5.1E+01,-7.5E-01,2.93920989990234E+02,1.16005094382759E+00,2.95383575439453E+02
1.2E+01,2.013E+03,5.1E+01,-5E-01,2.93663197835286E+02,1.09943661112036E+00,2.95307159423828E+02
1.2E+01,2.013E+03,5.1E+01,-2.5E-01,2.93524205525716E+02,1.17000983442319E+00,2.95490417480469E+02
7E+00,2.013E+03,5.1E+01,0E+00,2.93547864641462E+02,9.09888814868522E-01,2.94705169677734E+02
6E+00,2.013E+03,5.1E+01,2.5E-01,2.93576995849609E+02,7.05972341956396E-01,2.94564300537109E+02
6E+00,2.013E+03,5.1E+01,5E-01,2.93310953776042E+02,7.6805279318129E-01,2.94309417724609E+02
4E+00,2.013E+03,5.1E+01,7.5E-01,2.93295181274414E+02,3.51510906407314E-01,2.93693756103516E+02
3E+00,2.013E+03,5.1E+01,1E+00,2.92019246419271E+02,2.63240270816618E-01,2.92306732177734E+02
3E+00,2.013E+03,5.1E+01,1.25E+00,2.91998158772786E+02,8.89564161220624E-01,2.92544952392578E+02
3E+00,2.013E+03,5.1E+01,1.5E+00,2.92233123779297E+02,8.29614144407731E-01,2.92746276855469E+02
1E+01,2.013E+03,5.075E+01,-1.5E+00,2.93488436889648E+02,5.15076993369604E-01,2.94314270019531E+02
1E+01,2.013E+03,5.075E+01,-1.25E+00,2.9446647644043E+02,9.34425243341331E-01,2.95501434326172E+02
1E+01,2.013E+03,5.075E+01,-1E+00,2.92799432373047E+02,6.04919153013568E-01,2.93536102294922E+02
1E+01,2.013E+03,5.075E+01,-7.5E-01,2.91802542114258E+02,3.92684337786057E-01,2.92313812255859E+02
7E+00,2.013E+03,5.075E+01,-5E-01,2.91481785365513E+02,4.34244992229633E-01,2.92021881103516E+02
7E+00,2.013E+03,5.075E+01,-2.5E-01,2.91328142438616E+02,4.2148391743684E-01,2.91832275390625E+02
7E+00,2.013E+03,5.075E+01,0E+00,2.91333770751953E+02,3.8106610279266E-01,2.91684326171875E+02
7E+00,2.013E+03,5.075E+01,2.5E-01,2.91379451206752E+02,4.61637377261293E-01,2.92183197021484E+02
3E+00,2.013E+03,5.075E+01,5E-01,2.91257853190104E+02,3.00881050838499E-01,2.9146875E+02
3E+00,2.013E+03,5.075E+01,7.5E-01,2.9175434366862E+02,7.540462247421E-01,2.92597106933594E+02
3E+00,2.013E+03,5.075E+01,1E+00,2.91611846923828E+02,7.71888079223555E-01,2.92483245849609E+02
3E+00,2.013E+03,5.075E+01,1.25E+00,2.9182958984375E+02,9.01049295971476E-01,2.92859710693359E+02
4E+00,2.013E+03,5.075E+01,1.5E+00,2.9161856842041E+02,1.68000884225882E-01,2.91800262451172E+02
5E+00,2.013E+03,5.05E+01,-1.5E+00,2.91430285644531E+02,3.6596693531362E-01,2.91901519775391E+02
9E+00,2.013E+03,5.05E+01,-1.25E+00,2.91641089545356E+02,3.90081377179699E-01,2.92263824462891E+02
6E+00,2.013E+03,5.05E+01,-1E+00,2.90968088785807E+02,3.30334142944597E-01,2.91460113525391E+02
4E+00,2.013E+03,5.05E+01,-7.5E-01,2.90813232421875E+02,2.39952357353689E-01,2.91128265380859E+02
4E+00,2.013E+03,5.05E+01,-5E-01,2.90721008300781E+02,2.16218576580617E-01,2.9101025390625E+02
3E+00,2.013E+03,5.05E+01,-2.5E-01,2.90825103759766E+02,1.59674828058296E-01,2.91008087158203E+02
3E+00,2.013E+03,5.05E+01,0E+00,2.90788340250651E+02,2.72781063229812E-01,2.91094512939453E+02
3E+00,2.013E+03,5.05E+01,2.5E-01,2.91216705322266E+02,4.97301377736465E-01,2.91548004150391E+02
3E+00,2.013E+03,5.05E+01,5E-01,2.91287953694661E+02,5.28582362810556E-01,2.91625701904297E+02
3E+00,2.013E+03,5.05E+01,7.5E-01,2.91334645589193E+02,5.85766297866326E-01,2.91701385498047E+02
4E+00,2.013E+03,5.05E+01,1E+00,2.91493072509766E+02,5.93865932787041E-01,2.92273468017578E+02
5E+00,2.013E+03,5.05E+01,1.25E+00,2.91949261474609E+02,7.28133667346322E-01,2.93029479980469E+02
9E+00,2.013E+03,5.05E+01,1.5E+00,2.93527004665799E+02,1.39187455364408E+00,2.96550872802734E+02
3E+00,2.013E+03,5.025E+01,-1.5E+00,2.90572591145833E+02,1.98889568698911E-01,2.9080224609375E+02
3E+00,2.013E+03,5.025E+01,-1.25E+00,2.90684600830078E+02,1.79772843949963E-01,2.90879547119141E+02
3E+00,2.013E+03,5.025E+01,-1E+00,2.90565358479818E+02,1.72375830750911E-01,2.90742279052734E+02
3E+00,2.013E+03,5.025E+01,-7.5E-01,2.90677083333333E+02,2.64800493140831E-01,2.90943481445312E+02
3E+00,2.013E+03,5.025E+01,-5E-01,2.90710357666016E+02,2.94710495651788E-01,2.91022247314453E+02
3E+00,2.013E+03,5.025E+01,-2.5E-01,2.90802520751953E+02,3.30568079754018E-01,2.91166229248047E+02
3E+00,2.013E+03,5.025E+01,0E+00,2.91188995361328E+02,4.44493319337911E-01,2.91495422363281E+02
3E+00,2.013E+03,5.025E+01,2.5E-01,2.91301055908203E+02,5.4154291175861E-01,2.91684478759766E+02
2E+00,2.013E+03,5.025E+01,5E-01,2.9159326171875E+02,1.01512808839653E+00,2.92311065673828E+02
3E+00,2.013E+03,5.025E+01,7.5E-01,2.91705708821615E+02,9.33960024922966E-01,2.92764434814453E+02
5E+00,2.013E+03,5.025E+01,1E+00,2.91988775634766E+02,7.7621388583247E-01,2.93306488037109E+02
7E+00,2.013E+03,5.025E+01,1.25E+00,2.92331774030413E+02,7.36670149634402E-01,2.93697784423828E+02
9E+00,2.013E+03,5.025E+01,1.5E+00,2.93708970811632E+02,1.21368546375382E+00,2.96308685302734E+02
2E+00,2.013E+03,5E+01,-1.5E+00,2.91073715209961E+02,6.92281880103932E-01,2.91563232421875E+02
3E+00,2.013E+03,5E+01,-1.25E+00,2.90788777669271E+02,2.61996616943E-01,2.90980865478516E+02
3E+00,2.013E+03,5E+01,-1E+00,2.90858317057292E+02,2.97127030601425E-01,2.91035614013672E+02
3E+00,2.013E+03,5E+01,-7.5E-01,2.90965474446615E+02,3.66305433585288E-01,2.91210968017578E+02
3E+00,2.013E+03,5E+01,-5E-01,2.91123026529948E+02,4.27602798148609E-01,2.91374572753906E+02
3E+00,2.013E+03,5E+01,-2.5E-01,2.91205383300781E+02,4.7810732003946E-01,2.91501434326172E+02
3E+00,2.013E+03,5E+01,0E+00,2.91343872070312E+02,5.7916973976751E-01,2.91790740966797E+02
4E+00,2.013E+03,5E+01,2.5E-01,2.91722496032715E+02,7.65305600631318E-01,2.92804779052734E+02
4E+00,2.013E+03,5E+01,5E-01,2.92164085388184E+02,1.02613143450806E+00,2.93634857177734E+02
5E+00,2.013E+03,5E+01,7.5E-01,2.93590008544922E+02,1.47053154521395E+00,2.96030120849609E+02
9E+00,2.013E+03,5E+01,1E+00,2.93432671440972E+02,1.47264546347851E+00,2.96752044677734E+02
9E+00,2.013E+03,5E+01,1.25E+00,2.93813052707248E+02,1.37719506913298E+00,2.96825775146484E+02
9E+00,2.013E+03,5E+01,1.5E+00,2.95003729926215E+02,1.56591826774172E+00,2.98502380371094E+02
1.1E+01,2.014E+03,5.3E+01,-1.5E+00,2.92622372713956E+02,8.7674064392682E-01,2.94056427001953E+02
1.2E+01,2.014E+03,5.3E+01,-1.25E+00,2.92841395060221E+02,9.38612137646009E-01,2.94482208251953E+02
1.2E+01,2.014E+03,5.3E+01,-1E+00,2.930704981486E+02,8.85682150387E-01,2.94620300292969E+02
1.2E+01,2.014E+03,5.3E+01,-7.5E-01,2.93128857930501E+02,8.59117821411494E-01,2.94592071533203E+02
6E+00,2.014E+03,5.3E+01,-5E-01,2.93193389892578E+02,8.05615524910652E-01,2.94241271972656E+02
6E+00,2.014E+03,5.3E+01,-2.5E-01,2.93033009847005E+02,7.20318496659143E-01,2.93871887207031E+02
6E+00,2.014E+03,5.3E+01,0E+00,2.9282351175944E+02,6.41857617063191E-01,2.93624450683594E+02
7E+00,2.014E+03,5.3E+01,2.5E-01,2.91651266915458E+02,6.81306068892611E-01,2.92620330810547E+02
1.2E+01,2.014E+03,5.3E+01,5E-01,2.91002736409505E+02,3.5228854820715E-01,2.91555572509766E+02
1.2E+01,2.014E+03,5.3E+01,7.5E-01,2.90911562601725E+02,4.13746608500952E-01,2.9149609375E+02
1.1E+01,2.014E+03,5.3E+01,1E+00,2.90927296031605E+02,4.01096647807315E-01,2.91446533203125E+02
1.2E+01,2.014E+03,5.3E+01,1.25E+00,2.90914141337077E+02,4.69323258640969E-01,2.91482666015625E+02
1.9E+01,2.014E+03,5.3E+01,1.5E+00,2.90913987009149E+02,5.24053041010843E-01,2.91737579345703E+02
1.1E+01,2.014E+03,5.275E+01,-1.5E+00,2.92772241765803E+02,9.11146994826707E-01,2.94450012207031E+02
1.2E+01,2.014E+03,5.275E+01,-1.25E+00,2.92917928059896E+02,9.74370840214116E-01,2.94858215332031E+02
1.2E+01,2.014E+03,5.275E+01,-1E+00,2.93068677266439E+02,9.71301996748263E-01,2.95135559082031E+02
1.2E+01,2.014E+03,5.275E+01,-7.5E-01,2.9316640218099E+02,9.77970023212538E-01,2.95310211181641E+02
6E+00,2.014E+03,5.275E+01,-5E-01,2.93481969197591E+02,1.08850424177362E+00,2.95348846435547E+02
6E+00,2.014E+03,5.275E+01,-2.5E-01,2.93474268595378E+02,1.05321072971216E+00,2.95228973388672E+02
6E+00,2.014E+03,5.275E+01,0E+00,2.93630594889323E+02,1.13498397680787E+00,2.95411102294922E+02
6E+00,2.014E+03,5.275E+01,2.5E-01,2.93448415120443E+02,1.14969062454328E+00,2.95167144775391E+02
5E+00,2.014E+03,5.275E+01,5E-01,2.93226043701172E+02,1.10819741980604E+00,2.94691711425781E+02
5E+00,2.014E+03,5.275E+01,7.5E-01,2.93333160400391E+02,1.09814711748958E+00,2.94583679199219E+02
5E+00,2.014E+03,5.275E+01,1E+00,2.93352349853516E+02,1.07796244099776E+00,2.94857208251953E+02
5E+00,2.014E+03,5.275E+01,1.25E+00,2.9318447265625E+02,1.04887186998995E+00,2.94797943115234E+02
1.2E+01,2.014E+03,5.275E+01,1.5E+00,2.91654602050781E+02,3.88115114657292E-01,2.92306427001953E+02
1.1E+01,2.014E+03,5.25E+01,-1.5E+00,2.93100172563033E+02,8.84297641810146E-01,2.94908599853516E+02
1.2E+01,2.014E+03,5.25E+01,-1.25E+00,2.92909090677897E+02,9.88988493701487E-01,2.95014709472656E+02
1.2E+01,2.014E+03,5.25E+01,-1E+00,2.93057996114095E+02,9.79772480229525E-01,2.95211090087891E+02
1.2E+01,2.014E+03,5.25E+01,-7.5E-01,2.93158187866211E+02,9.86518004610441E-01,2.95347717285156E+02
6E+00,2.014E+03,5.25E+01,-5E-01,2.9356569925944E+02,1.13306694254856E+00,2.95533996582031E+02
6E+00,2.014E+03,5.25E+01,-2.5E-01,2.9376416015625E+02,1.16871662595854E+00,2.95747222900391E+02
6E+00,2.014E+03,5.25E+01,0E+00,2.94013559977214E+02,1.23854137700845E+00,2.96056365966797E+02
6E+00,2.014E+03,5.25E+01,2.5E-01,2.93843078613281E+02,1.21058955977434E+00,2.95665252685547E+02
6E+00,2.014E+03,5.25E+01,5E-01,2.93690862019857E+02,1.22840203477486E+00,2.95375305175781E+02
6E+00,2.014E+03,5.25E+01,7.5E-01,2.93640625E+02,1.27710213636332E+00,2.95362731933594E+02
6E+00,2.014E+03,5.25E+01,1E+00,2.93659962972005E+02,1.32894133410862E+00,2.95659271240234E+02
6E+00,2.014E+03,5.25E+01,1.25E+00,2.93574529012044E+02,1.32565151834996E+00,2.95674102783203E+02
5E+00,2.014E+03,5.25E+01,1.5E+00,2.93048541259766E+02,1.02732563651003E+00,2.94617950439453E+02
1.1E+01,2.014E+03,5.225E+01,-1.5E+00,2.93291567715732E+02,8.4301341359375E-01,2.95049224853516E+02
1.1E+01,2.014E+03,5.225E+01,-1.25E+00,2.9324179909446E+02,8.40384398262369E-01,2.95115692138672E+02
1.2E+01,2.014E+03,5.225E+01,-1E+00,2.93203661600749E+02,9.6664353306703E-01,2.95307830810547E+02
1.2E+01,2.014E+03,5.225E+01,-7.5E-01,2.93342951456706E+02,9.97945415067291E-01,2.95566955566406E+02
6E+00,2.014E+03,5.225E+01,-5E-01,2.93760172526042E+02,1.17015253106072E+00,2.95809143066406E+02
6E+00,2.014E+03,5.225E+01,-2.5E-01,2.94003545125326E+02,1.20719080435488E+00,2.96082977294922E+02
6E+00,2.014E+03,5.225E+01,0E+00,2.93990910847982E+02,1.20880576101032E+00,2.96048736572266E+02
6E+00,2.014E+03,5.225E+01,2.5E-01,2.93878997802734E+02,1.15067235074657E+00,2.95709686279297E+02
6E+00,2.014E+03,5.225E+01,5E-01,2.93736022949219E+02,1.14021146966263E+00,2.95338836669922E+02
6E+00,2.014E+03,5.225E+01,7.5E-01,2.93744974772135E+02,1.17883950959456E+00,2.95335296630859E+02
6E+00,2.014E+03,5.225E+01,1E+00,2.93731699625651E+02,1.2015402763409E+00,2.95552764892578E+02
6E+00,2.014E+03,5.225E+01,1.25E+00,2.93634450276693E+02,1.18167637757788E+00,2.95558441162109E+02
6E+00,2.014E+03,5.225E+01,1.5E+00,2.92801472981771E+02,1.05016596848139E+00,2.94494964599609E+02
1.1E+01,2.014E+03,5.2E+01,-1.5E+00,2.93303267045455E+02,7.91844710127375E-01,2.94972076416016E+02
1.3E+01,2.014E+03,5.2E+01,-1.25E+00,2.9314936711238E+02,1.00894424510414E+00,2.95235656738281E+02
1.3E+01,2.014E+03,5.2E+01,-1E+00,2.93273712158203E+02,9.99627234631182E-01,2.95462951660156E+02
1.3E+01,2.014E+03,5.2E+01,-7.5E-01,2.93446202204778E+02,1.03489486231558E+00,2.95766510009766E+02
1.3E+01,2.014E+03,5.2E+01,-5E-01,2.93526097224309E+02,1.07350819133222E+00,2.95927215576172E+02
7E+00,2.014E+03,5.2E+01,-2.5E-01,2.93613403320312E+02,1.26559416758889E+00,2.95907440185547E+02
7E+00,2.014E+03,5.2E+01,0E+00,2.9371197945731E+02,1.30134488978759E+00,2.96038055419922E+02
7E+00,2.014E+03,5.2E+01,2.5E-01,2.93800053187779E+02,1.31335210262839E+00,2.95964813232422E+02
7E+00,2.014E+03,5.2E+01,5E-01,2.93653564453125E+02,1.25711056890927E+00,2.95546295166016E+02
7E+00,2.014E+03,5.2E+01,7.5E-01,2.93585780552455E+02,1.19066541227349E+00,2.95241394042969E+02
1.3E+01,2.014E+03,5.2E+01,1E+00,2.93216353196364E+02,9.23837265897509E-01,2.94987731933594E+02
1.3E+01,2.014E+03,5.2E+01,1.25E+00,2.93017693152794E+02,8.740536896883E-01,2.94791534423828E+02
1.3E+01,2.014E+03,5.2E+01,1.5E+00,2.92609128511869E+02,8.51681741995418E-01,2.94377777099609E+02
1.3E+01,2.014E+03,5.175E+01,-1.5E+00,2.93186068021334E+02,9.74919691677995E-01,2.94943664550781E+02
1.3E+01,2.014E+03,5.175E+01,-1.25E+00,2.93363220214844E+02,9.43902522750515E-01,2.95234100341797E+02
1.3E+01,2.014E+03,5.175E+01,-1E+00,2.9353366793119E+02,9.56970327585119E-01,2.95537567138672E+02
1.3E+01,2.014E+03,5.175E+01,-7.5E-01,2.93702664888822E+02,9.6597554350365E-01,2.95807281494141E+02
1.3E+01,2.014E+03,5.175E+01,-5E-01,2.93719442514273E+02,9.76060640714268E-01,2.95857086181641E+02
1.3E+01,2.014E+03,5.175E+01,-2.5E-01,2.9373624596229E+02,1.00425120749523E+00,2.95982482910156E+02
1.3E+01,2.014E+03,5.175E+01,0E+00,2.9377743765024E+02,1.06772024589442E+00,2.96195465087891E+02
1.3E+01,2.014E+03,5.175E+01,2.5E-01,2.93788161057692E+02,1.05090449850158E+00,2.96128234863281E+02
1.3E+01,2.014E+03,5.175E+01,5E-01,2.93865131084736E+02,1.01236813246149E+00,2.95920715332031E+02
1.3E+01,2.014E+03,5.175E+01,7.5E-01,2.93638514592097E+02,8.80204411866198E-01,2.95157073974609E+02
1.3E+01,2.014E+03,5.175E+01,1E+00,2.93278594970703E+02,8.32502911514597E-01,2.94801361083984E+02
1.3E+01,2.014E+03,5.175E+01,1.25E+00,2.92681988055889E+02,6.97736272010496E-01,2.94001251220703E+02
1.3E+01,2.014E+03,5.175E+01,1.5E+00,2.9222207406851E+02,6.8779604530097E-01,2.93543884277344E+02
1.3E+01,2.014E+03,5.15E+01,-1.5E+00,2.93347102238582E+02,9.76520072082592E-01,2.94761047363281E+02
1.3E+01,2.014E+03,5.15E+01,-1.25E+00,2.93496492826022E+02,9.37270405048728E-01,2.95044250488281E+02
1.3E+01,2.014E+03,5.15E+01,-1E+00,2.93727726862981E+02,9.29255590722267E-01,2.95447418212891E+02
1.3E+01,2.014E+03,5.15E+01,-7.5E-01,2.93900141789363E+02,9.22426190547903E-01,2.95721496582031E+02
1.3E+01,2.014E+03,5.15E+01,-5E-01,2.94002328725962E+02,9.05339863604478E-01,2.95857330322266E+02
1.3E+01,2.014E+03,5.15E+01,-2.5E-01,2.93980832613432E+02,9.37357831518477E-01,2.95946594238281E+02
1.3E+01,2.014E+03,5.15E+01,0E+00,2.94029348520132E+02,9.94533677941643E-01,2.96185211181641E+02
1.3E+01,2.014E+03,5.15E+01,2.5E-01,2.93933321439303E+02,9.59120646094955E-01,2.96070709228516E+02
1.3E+01,2.014E+03,5.15E+01,5E-01,2.93937375582182E+02,1.01273966791902E+00,2.96222320556641E+02
1.3E+01,2.014E+03,5.15E+01,7.5E-01,2.93420520489032E+02,8.46152136898946E-01,2.95116760253906E+02
1.3E+01,2.014E+03,5.15E+01,1E+00,2.93085745004507E+02,8.06704647794814E-01,2.94554656982422E+02
1.3E+01,2.014E+03,5.15E+01,1.25E+00,2.92824547400841E+02,8.1757965742305E-01,2.94304290771484E+02
1.3E+01,2.014E+03,5.15E+01,1.5E+00,2.92214515099159E+02,7.49964597332727E-01,2.93666839599609E+02
1.3E+01,2.014E+03,5.125E+01,-1.5E+00,2.93310321514423E+02,1.01086434184689E+00,2.94686004638672E+02
1.3E+01,2.014E+03,5.125E+01,-1.25E+00,2.93445397010216E+02,9.75292374616692E-01,2.94686004638672E+02
1.3E+01,2.014E+03,5.125E+01,-1E+00,2.93713385948768E+02,9.47085510754781E-01,2.95140350341797E+02
1.3E+01,2.014E+03,5.125E+01,-7.5E-01,2.93849686842698E+02,9.30220355287957E-01,2.95368957519531E+02
1.3E+01,2.014E+03,5.125E+01,-5E-01,2.93930103008564E+02,9.1652405161849E-01,2.95521392822266E+02
1.3E+01,2.014E+03,5.125E+01,-2.5E-01,2.93858727088341E+02,9.26920876056708E-01,2.95537170410156E+02
1.3E+01,2.014E+03,5.125E+01,0E+00,2.93730384239784E+02,9.65458445692886E-01,2.95485565185547E+02
1.3E+01,2.014E+03,5.125E+01,2.5E-01,2.93679513784555E+02,9.85419049611327E-01,2.95645080566406E+02
1.3E+01,2.014E+03,5.125E+01,5E-01,2.93690352219802E+02,1.03799832597386E+00,2.95861053466797E+02
1.3E+01,2.014E+03,5.125E+01,7.5E-01,2.93861328125E+02,1.15038550283461E+00,2.96238922119141E+02
1.3E+01,2.014E+03,5.125E+01,1E+00,2.93480630727915E+02,1.11131314596791E+00,2.95762908935547E+02
1.1E+01,2.014E+03,5.125E+01,1.25E+00,2.93390103426847E+02,1.01067635938765E+00,2.95313781738281E+02
1.1E+01,2.014E+03,5.125E+01,1.5E+00,2.92416523326527E+02,7.90489374144592E-01,2.93755645751953E+02
1.1E+01,2.014E+03,5.1E+01,-1.5E+00,2.93886319247159E+02,8.40980208924531E-01,2.95289520263672E+02
1.3E+01,2.014E+03,5.1E+01,-1.25E+00,2.93747004582332E+02,1.05952161721331E+00,2.95331512451172E+02
1.3E+01,2.014E+03,5.1E+01,-1E+00,2.93800619272085E+02,1.01780026365365E+00,2.95259552001953E+02
1.3E+01,2.014E+03,5.1E+01,-7.5E-01,2.93848245474008E+02,1.00476586299457E+00,2.95199920654297E+02
1.1E+01,2.014E+03,5.1E+01,-5E-01,2.94129716352983E+02,6.17773191945192E-01,2.95057983398438E+02
1.1E+01,2.014E+03,5.1E+01,-2.5E-01,2.94074690385298E+02,5.85573603063251E-01,2.94943145751953E+02
1.1E+01,2.014E+03,5.1E+01,0E+00,2.94033796830611E+02,5.95871845235228E-01,2.94848602294922E+02
1.1E+01,2.014E+03,5.1E+01,2.5E-01,2.94043548583984E+02,6.36888763483272E-01,2.94813903808594E+02
1.1E+01,2.014E+03,5.1E+01,5E-01,2.9404955777255E+02,7.49767641300324E-01,2.94915588378906E+02
1.1E+01,2.014E+03,5.1E+01,7.5E-01,2.94066705877131E+02,9.11909728369621E-01,2.95301666259766E+02
1.1E+01,2.014E+03,5.1E+01,1E+00,2.9326445423473E+02,7.78569758188438E-01,2.94252777099609E+02
1.1E+01,2.014E+03,5.1E+01,1.25E+00,2.92104334050959E+02,5.51317583329379E-01,2.92968292236328E+02
1.1E+01,2.014E+03,5.1E+01,1.5E+00,2.92135636763139E+02,7.28785477299834E-01,2.93255157470703E+02
1.6E+01,2.014E+03,5.075E+01,-1.5E+00,2.93104658126831E+02,1.02761642586634E+00,2.94917846679688E+02
1.3E+01,2.014E+03,5.075E+01,-1.25E+00,2.94069861778846E+02,1.12809462312633E+00,2.95788543701172E+02
1.7E+01,2.014E+03,5.075E+01,-1E+00,2.92904063505285E+02,1.0417942854164E+00,2.94514678955078E+02
1.9E+01,2.014E+03,5.075E+01,-7.5E-01,2.92287125436883E+02,1.00323668796231E+00,2.93786102294922E+02
1.7E+01,2.014E+03,5.075E+01,-5E-01,2.92180068072151E+02,9.30724646686681E-01,2.93600860595703E+02
1.7E+01,2.014E+03,5.075E+01,-2.5E-01,2.91974496280446E+02,9.09155087015568E-01,2.93456756591797E+02
1.5E+01,2.014E+03,5.075E+01,0E+00,2.91988618977865E+02,7.99280975824458E-01,2.93337921142578E+02
